id,name,url,product_id,image_url,category
38345,Fabada Asturiana 415G,https://finditapp.es/product/38345/fabada-asturiana-415g,fabada-asturiana-415g,https://dx7csy7aghu7b.cloudfront.net/prods/38345.webp,alimentacion-infantil
38262,Ravioli de Quesos Refrigerado 250G,https://finditapp.es/product/38262/ravioli-de-quesos-refrigerado-250g,ravioli-de-quesos-refrigerado-250g,https://dx7csy7aghu7b.cloudfront.net/prods/38262.webp,alimentacion-infantil
38340,Judías a la Jardinera 415G,https://finditapp.es/product/38340/judias-a-la-jardinera-415g,judias-a-la-jardinera-415g,https://dx7csy7aghu7b.cloudfront.net/prods/38340.webp,alimentacion-infantil
38173,Arroz con Pollo al Curry 300G,https://finditapp.es/product/38173/arroz-con-pollo-al-curry-300g,arroz-con-pollo-al-curry-300g,https://dx7csy7aghu7b.cloudfront.net/prods/38173.webp,alimentacion-infantil
38357,Hummus Tradicional 230G,https://finditapp.es/product/38357/hummus-tradicional-230g,hummus-tradicional-230g,https://dx7csy7aghu7b.cloudfront.net/prods/38357.webp,alimentacion-infantil
38341,Lentejas a la Jardinera 415G,https://finditapp.es/product/38341/lentejas-a-la-jardinera-415g,lentejas-a-la-jardinera-415g,https://dx7csy7aghu7b.cloudfront.net/prods/38341.webp,alimentacion-infantil
38346,Fabada Asturiana 860G,https://finditapp.es/product/38346/fabada-asturiana-860g,fabada-asturiana-860g,https://dx7csy7aghu7b.cloudfront.net/prods/38346.webp,alimentacion-infantil
38349,Callos con Garbanzos 415G,https://finditapp.es/product/38349/callos-con-garbanzos-415g,callos-con-garbanzos-415g,https://dx7csy7aghu7b.cloudfront.net/prods/38349.webp,alimentacion-infantil
38343,Albóndigas en Salsa 415G,https://finditapp.es/product/38343/albondigas-en-salsa-415g,albondigas-en-salsa-415g,https://dx7csy7aghu7b.cloudfront.net/prods/38343.webp,alimentacion-infantil
38344,Cocido Madrileño 415G,https://finditapp.es/product/38344/cocido-madrileno-415g,cocido-madrileno-415g,https://dx7csy7aghu7b.cloudfront.net/prods/38344.webp,alimentacion-infantil
38342,Garbanzos con Chorizo 415G,https://finditapp.es/product/38342/garbanzos-con-chorizo-415g,garbanzos-con-chorizo-415g,https://dx7csy7aghu7b.cloudfront.net/prods/38342.webp,alimentacion-infantil
10306,Pasta Deshidratada Espiral Carbonara 62G,https://finditapp.es/product/10306/pasta-deshidratada-espiral-carbonara-62g,pasta-deshidratada-espiral-carbonara-62g,https://dx7csy7aghu7b.cloudfront.net/prods/10306.webp,alimentacion-infantil
38585,Potito Menestra con Cordero 2 x 190G,https://finditapp.es/product/38585/potito-menestra-con-cordero-2-x-190g,potito-menestra-con-cordero-2-x-190g,https://dx7csy7aghu7b.cloudfront.net/prods/38585.webp,alimentacion-infantil
39070,Fun Roll Fajita Mexicana 250G,https://finditapp.es/product/39070/fun-roll-fajita-mexicana-250g,fun-roll-fajita-mexicana-250g,https://dx7csy7aghu7b.cloudfront.net/prods/39070.webp,alimentacion-infantil
